kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,deskripsi,path,path_gambar
taman,Taman Kota Makassar,-5.182353,119.4293122,"Taman, Mannuruki, Tamalate, Makassar, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Makassar,"Taman Kota Makassar, Makassar, Sulawesi Selatan","Kota Makassar (Lontara Makassar: ᨀᨚᨈ ᨆᨀᨔᨑ, transliterasi: Kota Mangkasara'), sebelumnya bernama Ujung Pandang (nama benteng suku makassar), adalah ibu kota provinsi Sulawesi Selatan, Indonesia. 
Sebelumnya, kota yang sejak 1971 hingga 1999 dikenal secara resmi sebagai Ujung Pandang ini merupakan kota terbesar di wilayah Indonesia Timur dan pusat kota terbesar ketujuh di Indonesia dari jumlah penduduk setelah Jakarta, Surabaya, Medan, Bandung, Semarang, dan Palembang.",gambar_wisata/Taman_Kota_Makassar,gambar_wisata/Taman_Kota_Makassar
taman,Taman Kota Palangkaraya,-2.2158757,113.9193856,"Taman Kota, Langkai, Palangka Raya, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Palangka Raya,"Taman Kota Palangkaraya, Palangka Raya, Kalimantan Tengah","Kota Palangka Raya adalah sebuah kota sekaligus ibu kota provinsi Kalimantan Tengah, Indonesia. Kota ini memiliki luas wilayah 2.853,12 km² dan jumlah penduduk pada akhir tahun 2024 sebanyak 315.153 jiwa, dengan kepadatan penduduk rata-rata 110 jiwa/km².",gambar_wisata/Taman_Kota_Palangkaraya,gambar_wisata/Taman_Kota_Palangkaraya
taman,Taman Kota Palu,-0.9002119,119.8894116,"Lapangan Vatulemo Palu (Taman Kota), Tanamodindi, Kecamatan Mantikulore, Palu, Sulawesi Tengah, Sulawesi, Indonesia",Sulawesi Tengah,Palu,"Taman Kota Palu, Palu, Sulawesi Tengah","Kota Palu adalah sebuah kota yang terletak di tepi laut dan sekaligus Ibukota dari provinsi Sulawesi Tengah, Indonesia. Palu merupakan kota yang terletak di Sulawesi Tengah, berbatasan dengan Kabupaten Donggala di sebelah barat dan utara, Kabupaten Sigi di sebelah selatan, dan Kabupaten Parigi Moutong di sebelah timur.",gambar_wisata/Taman_Kota_Palu,gambar_wisata/Taman_Kota_Palu
taman,Taman Kota Pontianak,-0.0494311,109.3436,"TAMAN BUDAYA, Parit Tokaya, Pontianak, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Pontianak,"Taman Kota Pontianak, Pontianak, Kalimantan Barat","Kota Pontianak (Jawi: كوتا ڤونتيانق, Hanzi: 坤甸, Hakka: Khuntîen) adalah ibu kota yang sekaligus menjadi pusat pemerintahan dan perekonomian dari provinsi Kalimantan Barat, Indonesia. Kota ini didirikan pertama kali sebagai pelabuhan perdagangan di Pulau Kalimantan, menempati area seluas 118,31 km2 di delta Sungai Kapuas yang menjadi titik temu dengan anak sungai utamanya, Sungai Landak.",gambar_wisata/Taman_Kota_Pontianak,gambar_wisata/Taman_Kota_Pontianak
taman,Taman Kota Samarinda,-0.491098,117.1532192,"Gang Taman, Pelita, Samarinda Ilir, Samarinda, Kalimantan Timur, Kalimantan, 75242, Indonesia",Kalimantan Timur,Samarinda,"Taman Kota Samarinda, Samarinda, Kalimantan Timur","Samarinda merupakan kota sekaligus ibu kota provinsi dari Provinsi Kalimantan Timur, Indonesia. Kota ini juga merupakan kota dengan penduduk terbesar di Pulau Kalimantan, yaitu dengan jumlah penduduk sebanyak 881.225 jiwa (2024).",gambar_wisata/Taman_Kota_Samarinda,gambar_wisata/Taman_Kota_Samarinda
taman,Taman Kota Singkawang,0.9124179,108.9904002,"Taman Burung, Singkawang Barat, Singkawang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Singkawang,"Taman Kota Singkawang, Singkawang, Kalimantan Barat","Singkawang Grand Mall (disingkat sebagai SGM) adalah pusat perbelanjaan di Singkawang. Mal ini dibuka untuk umum pada tanggal 21 Januari 2015 setelah dibangun selama hampir 2 tahun, namun baru diresmikan oleh Wakil Gubernur Kalimantan Barat Christiandy Sanjaya pada tanggal 11 Februari 2017.",gambar_wisata/Taman_Kota_Singkawang,gambar_wisata/Taman_Kota_Singkawang
taman,Taman Laut Banda,-4.5201649,129.924145,"Taman Wisata Perairan Laut Banda, Selamon, Maluku, Indonesia",Maluku,Maluku,"Taman Laut Banda, Maluku, Maluku",Maluku Utara (diakronimkan: Malut) merupakan sebuah provinsi di Indonesia. Ibu kota provinsi ini terletak di Sofifi (Kota Tidore Kepulauan).,gambar_wisata/Taman_Laut_Banda,gambar_wisata/Taman_Laut_Banda
taman,Taman Laut Banda Neira,-4.5201649,129.924145,"Taman Wisata Perairan Laut Banda, Selamon, Maluku, Indonesia",Maluku,Maluku,"Taman Laut Banda Neira, Maluku, Maluku",Deskripsi tidak ditemukan,gambar_wisata/Taman_Laut_Banda_Neira,gambar_wisata/Taman_Laut_Banda_Neira
taman,Taman Mayura,-8.586649,116.1331976,"Taman Mayura, Lingk. Ukir Kawi, Kel. Cakranegara Timur, Cakranegara Utara, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Mataram,"Taman Mayura, Mataram, Nusa Tenggara Barat","Universitas Mataram (Aksara Sasak: ᬉᬦᬶᬧᭂᬃᬲᬶᬢᬲ᭄ᬫᬢᬭᬫ᭄, disingkat UNRAM) adalah sebuah Perguruan Tinggi Negeri di kota Mataram, provinsi Nusa Tenggara Barat, Indonesia.Universitas ini didirikan pada 1 Oktober 1962.


== Sejarah ==
Universitas Mataram didirikan pada 1 Oktober 1962.",gambar_wisata/Taman_Mayura,gambar_wisata/Taman_Mayura
taman,Taman Menteng,-6.1959974,106.8295739,"Taman Menteng, Menteng, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10310, Indonesia",,Daerah Khusus ibukota Jakarta,"Taman Menteng, Daerah Khusus ibukota Jakarta, nan","Berikut adalah daftar kunjungan kerja yang dilakukan oleh Joko Widodo, saat ia menjabat sebagai Presiden Indonesia ke-7 sejak 20 Oktober 2014 sampai 20 Oktober 2024.",gambar_wisata/Taman_Menteng,gambar_wisata/Taman_Menteng
taman,Taman Narmada,-8.5960238,116.2053339,"taman wisata narmada, Lingk. Muhajirin Narmada, Krama Jaya, Narmada, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Taman Narmada, Lombok Barat, Nusa Tenggara Barat",Nusa Tenggara Barat (disingkat NTB) ialah sebuah provinsi di Indonesia yang berada di bagian tengah Kepulauan Nusa Tenggara di antara provinsi Bali di sebelah barat dan provinsi Nusa Tenggara Timur di sebelah Timur. Pusat pemerintahan dan ibu kota provinsi ini berada di Kota Mataram.,gambar_wisata/Taman_Narmada,gambar_wisata/Taman_Narmada
taman,Taman Nasional Aketajawe-Lolobata,0.5894491,127.7387051,"Taman Nasional Aketajawe Lolobata, Halmahera Tengah, Maluku Utara, Maluku, Indonesia",Maluku Utara,Halmahera Tengah,"Taman Nasional Aketajawe-Lolobata, Halmahera Tengah, Maluku Utara","Halmahera adalah pulau terbesar di Kepulauan Maluku. Pulau ini merupakan bagian dari provinsi Maluku Utara, Indonesia.",gambar_wisata/Taman_Nasional_Aketajawe-Lolobata,gambar_wisata/Taman_Nasional_Aketajawe-Lolobata
taman,Taman Nasional Alas Purwo,-8.6135534,114.3981629,"Taman Nasional Alas Purwo, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Banyuwangi,"Taman Nasional Alas Purwo, Banyuwangi, Jawa Timur","Taman Nasional Alas Purwo (disingkat TN Alas Purwo, Aksara Jawa: ꦠꦩꦤ꧀ꦤꦱꦶꦪꦺꦴꦤꦭ꧀ꦄꦭꦱ꧀ꦥꦸꦂꦮꦺꦴ) adalah sebuah taman nasional yang terletak di Kecamatan Tegaldlimo dan Kecamatan Purwoharjo, Kabupaten Banyuwangi, Jawa Timur, Indonesia. Letak taman nasional ini di ujung paling timur dari Pulau Jawa.",gambar_wisata/Taman_Nasional_Alas_Purwo,gambar_wisata/Taman_Nasional_Alas_Purwo
taman,Taman Nasional Bali Barat,-8.1672301,114.4626955,"Taman Nasional Bali Barat, Labuhan Lalang, Gerokgak, Buleleng, Bali, Nusa Tenggara, 82253, Indonesia",Bali,Buleleng,"Taman Nasional Bali Barat, Buleleng, Bali","Bali adalah sebuah provinsi di Indonesia yang terletak pada bagian barat Kepulauan Nusa Tenggara dan beribu kota di Kota Denpasar. Pulau Bali, yang merupakan pulau terbesar di Provinsi Bali, memiliki beberapa julukan, di antaranya Pulau Dewata dan Pulau Seribu Pura.",gambar_wisata/Taman_Nasional_Bali_Barat,gambar_wisata/Taman_Nasional_Bali_Barat
taman,Taman Nasional Baluran,-7.8363697,114.3808459,"Taman Nasional Baluran, Situbondo, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Situbondo,"Taman Nasional Baluran, Situbondo, Jawa Timur","Taman Nasional Baluran adalah salah satu taman nasional di Indonesia yang terletak di wilayah Banyuputih, Situbondo, Jawa Timur, Indonesia. Namanya diambil dari nama gunung yang berada di daerah ini, yaitu Gunung Baluran.",gambar_wisata/Taman_Nasional_Baluran,gambar_wisata/Taman_Nasional_Baluran
taman,Taman Nasional Bantimurung,-4.8683732,119.6930821,"Taman Nasional Bantimurung Bulusaraung, Pangkajene dan Kepulauan, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Pangkajene dan Kepulauan,"Taman Nasional Bantimurung, Pangkajene dan Kepulauan, Sulawesi Selatan","Taman Nasional Bantimurung Bulusaraung atau biasa disingkat menjadi TN Babul, adalah sebuah taman nasional yang ditunjuk menjadi kawasan konservasi berdasarkan Surat Keputusan Menteri Kehutanan RI Nomor SK 398/Menhut-II/2004 tanggal 18 Oktober 2004. TN Babul memiliki luas ± 43.750 ha yang secara admnistratif pemerintahan mencakup tiga wilayah kabupaten yang saling berbatasan, yaitu Kabupaten Maros, Kabupaten Pangkep, dan Kabupaten Bone di Sulawesi Selatan.",gambar_wisata/Taman_Nasional_Bantimurung,gambar_wisata/Taman_Nasional_Bantimurung
taman,Taman Nasional Bantimurung Bulusaraung,-4.8683732,119.6930821,"Taman Nasional Bantimurung Bulusaraung, Pangkajene dan Kepulauan, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Pangkajene dan Kepulauan,"Taman Nasional Bantimurung Bulusaraung, Pangkajene dan Kepulauan, Sulawesi Selatan","Taman Nasional Bantimurung Bulusaraung atau biasa disingkat menjadi TN Babul, adalah sebuah taman nasional yang ditunjuk menjadi kawasan konservasi berdasarkan Surat Keputusan Menteri Kehutanan RI Nomor SK 398/Menhut-II/2004 tanggal 18 Oktober 2004. TN Babul memiliki luas ± 43.750 ha yang secara admnistratif pemerintahan mencakup tiga wilayah kabupaten yang saling berbatasan, yaitu Kabupaten Maros, Kabupaten Pangkep, dan Kabupaten Bone di Sulawesi Selatan.",gambar_wisata/Taman_Nasional_Bantimurung_Bulusaraung,gambar_wisata/Taman_Nasional_Bantimurung_Bulusaraung
taman,Taman Nasional Batang Gadis,0.8899134,99.3400377,"Taman Nasional Batang Gadis, Mandailing Natal, Sumatera Utara, Sumatera, Indonesia",Sumatera Utara,Mandailing Natal,"Taman Nasional Batang Gadis, Mandailing Natal, Sumatera Utara","Taman Nasional Batang Gadis (disingkat TNBG) adalah sebuah taman nasional yang terletak di Kabupaten Mandailing Natal, Sumatera Utara. Awalnya, Taman Nasional Batang Gadis menempati lahan seluas 108.000 hektare.",gambar_wisata/Taman_Nasional_Batang_Gadis,gambar_wisata/Taman_Nasional_Batang_Gadis
taman,Taman Nasional Berbak,-1.4093264,104.2228031,"Taman Nasional Berbak, Tanjung Jabung Timur, Jambi, Sumatera, Indonesia",Jambi,Tanjung Jabung Timur,"Taman Nasional Berbak, Tanjung Jabung Timur, Jambi","Taman Nasional Berbak (disingkat TN Berbak) merupakan sebuah taman nasional yang terletak di kabupaten Tanjung Jabung Timur dan kabupaten Muaro Jambi, provinsi Jambi. Taman Nasional Berbak merupakan kawasan pelestarian alam untuk konservasi hutan rawa terluas di Asia Tenggara yang belum terjamah oleh eksploitasi manusia.",gambar_wisata/Taman_Nasional_Berbak,gambar_wisata/Taman_Nasional_Berbak
taman,Taman Nasional Bogani Nani Wartabone,0.5810207,123.549791,"Taman Nasional Bogani Nani Wartabone, Bolaang Mongondow Utara, Sulawesi Utara, Sulawesi, Indonesia",Sulawesi Utara,Bolaang Mongondow Utara,"Taman Nasional Bogani Nani Wartabone, Bolaang Mongondow Utara, Sulawesi Utara",Taman Nasional Bogani Nani Wartabone adalah salah satu taman nasional yang ada di Indonesia. Penetapannya secara resmi berlaku pada tahun 1991.,gambar_wisata/Taman_Nasional_Bogani_Nani_Wartabone,gambar_wisata/Taman_Nasional_Bogani_Nani_Wartabone
taman,Taman Nasional Bromo Tengger Semeru,-8.0254422,112.949168,"Taman Nasional Bromo Tengger Semeru, Kabupaten Malang, Jawa Timur, Jawa, 67254, Indonesia",Jawa Timur,Kabupaten Malang,"Taman Nasional Bromo Tengger Semeru, Kabupaten Malang, Jawa Timur","Taman Nasional Bromo Tengger Semeru adalah kawasan pegunungan di Jawa Timur, Indonesia, yang terletak di wilayah administratif Kabupaten Probolinggo, Kabupaten Pasuruan, Kabupaten Malang, dan Kabupaten Lumajang. Taman yang bentangan barat-timurnya sekitar 20-30 kilometer dan utara-selatannya sekitar 40 km ini ditetapkan sejak tahun 1982 dengan luas wilayahnya sekitar 50.276,3 ha.",gambar_wisata/Taman_Nasional_Bromo_Tengger_Semeru,gambar_wisata/Taman_Nasional_Bromo_Tengger_Semeru
taman,Taman Nasional Bukit Baka Bukit Raya,-0.7158521,112.5860848,"Taman Nasional Bukit Baka Bukit Raya, Katingan, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Katingan,"Taman Nasional Bukit Baka Bukit Raya, Katingan, Kalimantan Tengah","Bukit Raya atau Gunung Raya adalah sebuah gunung yang terletak di Kabupaten Katingan, Provinsi Kalimantan Tengah. Gunung ini adalah gunung tertinggi di Kalimantan yang masuk dalam wilayah Indonesia.",gambar_wisata/Taman_Nasional_Bukit_Baka_Bukit_Raya,gambar_wisata/Taman_Nasional_Bukit_Baka_Bukit_Raya
taman,Taman Nasional Bukit Barisan Selatan,-5.2472574,104.149891,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung, Sumatera, Indonesia",Lampung,Pesisir Barat,"Taman Nasional Bukit Barisan Selatan, Pesisir Barat, Lampung",Taman Nasional Bukit Barisan Selatan (disingkat TNBBS) adalah sebuah taman nasional yang ditujukan untuk melindungi hutan hujan tropis pulau Sumatra beserta kekayaan alam hayati yang dimilikinya. UNESCO menjadikan Taman Nasional Bukit Barisan Selatan bersama Taman Nasional Gunung Leuser dan Tamana Nasional Kerinci Seblat sebagai Warisan Dunia dalam Warisan Hutan Hujan Tropis Sumatra.,gambar_wisata/Taman_Nasional_Bukit_Barisan_Selatan,gambar_wisata/Taman_Nasional_Bukit_Barisan_Selatan
taman,Taman Nasional Bukit Tigapuluh,-1.3718082,102.4791044,"Resort Taman Nasional Bukit Tigapuluh, Jalan Rigunas, Tebo, Jambi, Sumatera, Indonesia",Jambi,Tebo,"Taman Nasional Bukit Tigapuluh, Tebo, Jambi",Deskripsi tidak ditemukan,gambar_wisata/Taman_Nasional_Bukit_Tigapuluh,gambar_wisata/Taman_Nasional_Bukit_Tigapuluh
taman,Taman Nasional Bunaken,1.6732183,124.758243,"Taman Nasional Bunaken, Minahasa Utara, Sulawesi Utara, Sulawesi, 95231, Indonesia",Sulawesi Utara,Minahasa Utara,"Taman Nasional Bunaken, Minahasa Utara, Sulawesi Utara","Sulawesi Utara (disingkat Sulut) adalah salah satu  provinsi yang terletak di ujung utara Pulau Sulawesi, Indonesia, dengan ibu kota terletak di kota Manado. Sulawesi Utara atau Sulut berbatasan dengan Laut Maluku dan Samudra Pasifik di sebelah timur, Laut Maluku dan Teluk Tomini di sebelah selatan, Laut Sulawesi dan Provinsi Gorontalo di sebelah barat, dan Provinsi Davao Occidental di sebelah utara.",gambar_wisata/Taman_Nasional_Bunaken,gambar_wisata/Taman_Nasional_Bunaken
taman,Taman Nasional Halmahera,0.5894491,127.7387051,"Taman Nasional Aketajawe Lolobata, Halmahera Tengah, Maluku Utara, Maluku, Indonesia",Maluku Utara,Halmahera Tengah,"Taman Nasional Halmahera, Halmahera Tengah, Maluku Utara","Kabupaten Halmahera Utara adalah salah satu kabupaten di provinsi Maluku Utara, Indonesia. Ibu kota kabupaten Halmahera Utara berada di kecamatan Tobelo.",gambar_wisata/Taman_Nasional_Halmahera,gambar_wisata/Taman_Nasional_Halmahera
taman,Taman Nasional Karimunjawa,-5.7970834,110.31,"Taman Nasional Karimunjawa, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Jawa,"Taman Nasional Karimunjawa, Jawa, Jawa Tengah",Jawa Tengah (atau juga diakronimkan sebagai Jateng) adalah sebuah wilayah provinsi di Indonesia yang terletak di bagian tengah Pulau Jawa. Ibu kota Provinsi Jawa Tengah berada di Kota Semarang.,gambar_wisata/Taman_Nasional_Karimunjawa,gambar_wisata/Taman_Nasional_Karimunjawa
taman,Taman Nasional Kayan Mentarang,3.2061545,115.8636941,"Taman Nasional Kayan Mentarang, Kalimantan Utara, Kalimantan, Indonesia",Kalimantan Utara,Kalimantan,"Taman Nasional Kayan Mentarang, Kalimantan, Kalimantan Utara","Taman Nasional Kayan Mentarang (TNKM) (bahasa Inggris: Kayan Mentarang National Park), ditetapkan pertama kali pada tahun 1980 sebagai Cagar Alam oleh Menteri Pertanian Indonesia. Kemudian pada tahun 1996, atas desakan masyarakat lokal (adat) dan rekomendasi dari WWF, kawasan ini diubah statusnya menjadi Taman Nasional agar kepentingan masyarakat lokal dapat diakomodasikan.",gambar_wisata/Taman_Nasional_Kayan_Mentarang,gambar_wisata/Taman_Nasional_Kayan_Mentarang
taman,Taman Nasional Kerinci Seblat,-2.2619949,101.3594523,"Taman Nasional Kerinci Seblat, Jambi, Sumatera, Indonesia",Jambi,Sumatera,"Taman Nasional Kerinci Seblat, Sumatera, Jambi","Taman Nasional Kerinci Seblat (disngkat TNKS) adalah taman nasional terbesar di Sumatra yang memiliki luas wilayah sebesar 13,750 km². Taman nasional ini terletak pada koordinat antara 100°31'18""E - 102°44'01""E dan 1°07'13""S - 1°26'14""S. Secara administratif wilayah taman nasional ini berada di 14 kabupaten dan 2 kota yang termasuk dalam 4 provinsi yaitu Sumatera Barat, Jambi, Bengkulu, dan Sumatera Selatan.",gambar_wisata/Taman_Nasional_Kerinci_Seblat,gambar_wisata/Taman_Nasional_Kerinci_Seblat
taman,Taman Nasional Komodo,-8.6069899,119.5729395,"Taman Nasional Komodo, Manggarai Barat, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Manggarai Barat,"Taman Nasional Komodo, Manggarai Barat, Nusa Tenggara Timur",Nusa Tenggara Timur (disingkat NTT) adalah sebuah provinsi di Indonesia yang meliputi bagian timur Kepulauan Nusa Tenggara. Ibu kota Nusa Tenggara Timur berada di Kota Kupang.,gambar_wisata/Taman_Nasional_Komodo,gambar_wisata/Taman_Nasional_Komodo
taman,Taman Nasional Kutai,0.356592,117.2655867,"Taman Nasional Kutai, Kutai Timur, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Kutai Timur,"Taman Nasional Kutai, Kutai Timur, Kalimantan Timur","Kabupaten Kutai Timur adalah salah satu kabupaten di provinsi Kalimantan Timur, Indonesia. Ibu kota kabupaten ini terletak di Sangatta.",gambar_wisata/Taman_Nasional_Kutai,gambar_wisata/Taman_Nasional_Kutai
taman,Taman Nasional Laut Sawu,-10.2885916,120.8349871,"Taman Nasional Perairan Laut Sawu, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,,"Taman Nasional Laut Sawu, nan, Nusa Tenggara Timur",Deskripsi tidak ditemukan,gambar_wisata/Taman_Nasional_Laut_Sawu,gambar_wisata/Taman_Nasional_Laut_Sawu
taman,Taman Nasional Lore Lindu,-1.5190466,120.1852466,"Taman Nasional Lore Lindu, Poso, Sulawesi Tengah, Sulawesi, Indonesia",Sulawesi Tengah,Poso,"Taman Nasional Lore Lindu, Poso, Sulawesi Tengah","Taman Nasional Lore Lindu (TNLL) merupakan salah satu taman nasional di Indonesia yang terletak di provinsi Sulawesi Tengah dan salah satu lokasi perlindungan hayati Sulawesi. Taman Nasional Lore Lindu terletak sekitar 60 kilometer selatan kota Palu dan terletak antara 119°90’ – 120°16’BT dan 1°8’ – 1°3’LS.
Kalau dibandingkan dengan taman nasional lain di Indonesia, ukurannya sedang saja.",gambar_wisata/Taman_Nasional_Lore_Lindu,gambar_wisata/Taman_Nasional_Lore_Lindu
taman,Taman Nasional Lorentz,-4.641344,137.6663697,"Taman Nasional Lorentz, Papua Tengah, Western New Guinea, Indonesia",Papua Tengah,Western New Guinea,"Taman Nasional Lorentz, Western New Guinea, Papua Tengah",Pegunungan Tengah (New Guinea Highlands) merupakan kawasan pegunungan di Pulau Papua dengan puncak tertingginya adalah Puncak Jaya (4.884 mdpl) yang merupakan gunung tertinggi di Oseania. Pegunungan ini memanjang dari Indonesia hingga ujung timur Papua Nugini.,gambar_wisata/Taman_Nasional_Lorentz,gambar_wisata/Taman_Nasional_Lorentz
taman,Taman Nasional Manusela,-3.0484302,129.2357306,"Taman Nasional Manusela, Maluku Tengah, Maluku, Indonesia",Maluku,Maluku Tengah,"Taman Nasional Manusela, Maluku Tengah, Maluku","Tehoru adalah nama kecamatan di Kabupaten Maluku Tengah, Maluku, Indonesia.
Terdapat pelabuhan rakyat di negeri tehoru.",gambar_wisata/Taman_Nasional_Manusela,gambar_wisata/Taman_Nasional_Manusela
taman,Taman Nasional Meru Betiri,-8.4606063,113.85749,"Taman Nasional Meru Betiri, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Banyuwangi,"Taman Nasional Meru Betiri, Banyuwangi, Jawa Timur",Taman Nasional Meru Betiri adalah sebuah taman nasional yang terletak di provinsi Jawa Timur. Pada sistem koordinat geografis letaknya di 8°21’ - 8°34’ Lintang Selatan dan 113°37’ - 113°58’ Bujur Timur.,gambar_wisata/Taman_Nasional_Meru_Betiri,gambar_wisata/Taman_Nasional_Meru_Betiri
taman,Taman Nasional Rawa Aopa Watumohai,-4.3036722,122.0138645,"Taman Nasional Rawa Aopa Watumohai, Konawe Selatan, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Konawe Selatan,"Taman Nasional Rawa Aopa Watumohai, Konawe Selatan, Sulawesi Tenggara","Taman Nasional Rawa Aopa Watumohai adalah taman nasional yang terletak di provinsi Sulawesi Tenggara, Indonesia. Rawa Aopa Watumohai ditetapkan sebagai taman nasional pada tahun 1989, dan memiliki wilayah seluas 1.050 km².",gambar_wisata/Taman_Nasional_Rawa_Aopa_Watumohai,gambar_wisata/Taman_Nasional_Rawa_Aopa_Watumohai
taman,Taman Nasional Sebangau,-2.4769018,113.6931414,"Taman Nasional Sebangau, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Kalimantan,"Taman Nasional Sebangau, Kalimantan, Kalimantan Tengah","Kalimantan Tengah (diakronimkan: Kalteng) adalah salah satu provinsi di Pulau Kalimantan, Indonesia. Ibu kota provinsi ini berada di Kota Palangka Raya.",gambar_wisata/Taman_Nasional_Sebangau,gambar_wisata/Taman_Nasional_Sebangau
taman,Taman Nasional Siberut,-1.4233193,98.8663082,"Taman Nasional Siberut, Kepulauan Mentawai, Sumatera Barat, Sumatera, Indonesia",Sumatera Barat,Sumatera,"Taman Nasional Siberut, Sumatera, Sumatera Barat","Sumatera Barat (diakronimkan: Sumbar) adalah sebuah provinsi di Indonesia yang terletak di Pulau Sumatra dengan ibu kota Padang. Provinsi Sumatera Barat terletak sepanjang pesisir barat Sumatra bagian tengah, dataran tinggi Bukit Barisan di sebelah timur, dan sejumlah pulau di lepas pantainya seperti Kepulauan Mentawai.",gambar_wisata/Taman_Nasional_Siberut,gambar_wisata/Taman_Nasional_Siberut
taman,Taman Nasional Taka Bonerate,-6.7,121.1541667,"Taman Nasional Taka Bonerate, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Sulawesi,"Taman Nasional Taka Bonerate, Sulawesi, Sulawesi Selatan",Taman Nasional Taka Bonerate adalah taman laut yang mempunyai kawasan atol terbesar ketiga di dunia setelah Kwajifein di Kepulauan Marshall dan Suvadiva di Kepulauan Maladewa. Luas total dari atol ini 220.000 hektare dengan sebaran terumbu karang mencapai 500 km².,gambar_wisata/Taman_Nasional_Taka_Bonerate,gambar_wisata/Taman_Nasional_Taka_Bonerate
